Plot,collection_no.,Connon-swampition,Date,species,Dry.Mass
Q213,11,non-swamp,12/27/18,Dysoxylum cauliflorum,12.75007905
Q213,11,non-swamp,12/27/18,Smilax setosa,9.248170564
Q213,11,non-swamp,12/27/18,Prunus polystachya,23.51978961
Q213,11,non-swamp,12/27/18,Pentace triptera,7.399673736
Q213,11,non-swamp,12/27/18,Aporosa frutescens,2.412162162
Q408,11,non-swamp,12/27/18,Leuconotis griffithii,15.53341709
Q408,11,non-swamp,12/27/18,Timonius wallichianus,1.289423077
Q408,11,non-swamp,12/27/18,Rhodamnia cinerea,7.610154639
Q408,11,non-swamp,12/27/18,Unidentified species,3.00980663
Q408,11,non-swamp,12/27/18,Fissistigma latifolium var. ovoideum,4.213663366
Q408,11,non-swamp,12/27/18,Prunus polystachya,5.08
Q408,11,non-swamp,12/27/18,Campnosperma squamatum,2.08
Q408,11,non-swamp,12/27/18,Gironniera nervosa,13.26945882
Q408,11,non-swamp,12/27/18,Lithocarpus ewyckii,28.87411765
Q10,11,swamp,1/2/2019,Grewia laevigata,2.8556
Q10,11,swamp,1/2/2019,Alstonia pneumatophora,3.661044177
Q10,11,swamp,1/2/2019,Fissistigma latifolium var. ovoideum,3
Q10,11,swamp,1/2/2019,Xanthophyllum flavescens,0.71
Q10,11,swamp,1/2/2019,Madhuca sp.,0.23
Q10,11,swamp,1/2/2019,Gironniera nervosa,0.29
Q10,11,swamp,1/2/2019,Uncaria cordata,7.665847458
Q10,11,swamp,1/2/2019,Dalbergia pseudo-sissoo,0.864516129
Q10,11,swamp,1/2/2019,Unidentified species,2.773846154
Q10,11,swamp,1/2/2019,Elaeocarpus mastersii,4.215792683
Q10,11,swamp,1/2/2019,Campnosperma squamatum,37.39143911
Q10,11,swamp,1/2/2019,Bauhinia semibifida,26.63090047
Q1,11,non-swamp,1/2/2019,Unidentified species,7.442112676
Q1,11,non-swamp,1/2/2019,Unidentified species,4.396756757
Q1,11,non-swamp,1/2/2019,Uncaria cordata,0.73
Q1,11,non-swamp,1/2/2019,Timonius wallichianus,2.611445783
Q1,11,non-swamp,1/2/2019,Bauhinia semibifida,2.272727273
Q1,11,non-swamp,1/2/2019,Grewia laevigata,5.137142857
Q1,11,non-swamp,1/2/2019,Leuconotis griffithii,5.841428571
Q1,11,non-swamp,1/2/2019,Xanthophyllum flavescens,3.144837209
Q1,11,non-swamp,1/2/2019,Canarium pilosum,10.88
Q1,11,non-swamp,1/2/2019,Bhesa paniculata,32.67749636
Q1,11,non-swamp,1/2/2019,Gironniera nervosa,5.13
Q1,11,non-swamp,1/2/2019,Aporosa frutescens,5.754509804
Q3,11,swamp,1/3/2019,Sterculia cordata,1.21
Q3,11,swamp,1/3/2019,Maasia glauca,4.120859107
Q3,11,swamp,1/3/2019,Myristica cinnamomea,1.344827586
Q3,11,swamp,1/3/2019,Dalbergia pseudo-sissoo,1.4
Q3,11,swamp,1/3/2019,Lophopetalum multinervium,5.67
Q3,11,swamp,1/3/2019,Bauhinia semibifida,0.42
Q3,11,swamp,1/3/2019,Unidentified species,2.42
Q3,11,swamp,1/3/2019,Unidentified species,2.691764706
Q3,11,swamp,1/3/2019,Xanthophyllum flavescens,2.411652893
Q3,11,swamp,1/3/2019,Madhuca sp.,9.763833017
Q4,12,swamp,1/3/2019,Lophopetalum multinervium,4.85
Q4,12,swamp,1/3/2019,Unidentified species,5.061721854
Q4,12,swamp,1/3/2019,Myristica cinnamomea,1.17
Q4,12,swamp,1/3/2019,Dalbergia pseudo-sissoo,1.370458716
Q4,12,swamp,1/3/2019,Madhuca sp.,9.964801829
Q4,12,swamp,1/3/2019,Xanthophyllum flavescens,3.678754579
Q4,12,swamp,1/3/2019,Bauhinia semibifida,0.971052632
Q4,12,swamp,1/3/2019,Unidentified species,3.014921466
Q408,12,non-swamp,1/8/2019,Rhodamnia cinerea,7.087453416
Q408,12,non-swamp,1/8/2019,Timonius wallichianus,2.380813953
Q408,12,non-swamp,1/8/2019,Unidentified species,4.514740566
Q408,12,non-swamp,1/8/2019,Fissistigma latifolium var. ovoideum,4.951243094
Q408,12,non-swamp,1/8/2019,Leuconotis griffithii,28.06785867
Q408,12,non-swamp,1/8/2019,Unidentified species,4.348017621
Q408,12,non-swamp,1/8/2019,Lithocarpus ewyckii,35.09
Q408,12,non-swamp,1/8/2019,Prunus polystachya,10.29959786
Q408,12,non-swamp,1/8/2019,Gironniera nervosa,8.397864769
Q213,12,non-swamp,1/8/2019,Rhodamnia cinerea,7.527318841
Q213,12,non-swamp,1/8/2019,Grewia laevigata,0.15
Q213,12,non-swamp,1/8/2019,Archidendron clypearia,7.861886792
Q213,12,non-swamp,1/8/2019,Timonius wallichianus,1.866699029
Q213,12,non-swamp,1/8/2019,Calophyllum tetrapterum var. tetrapterum,7.487301587
Q213,12,non-swamp,1/8/2019,Dysoxylum cauliflorum,17.63653979
Q213,12,non-swamp,1/8/2019,Pentace triptera,11.67273731
Q213,12,non-swamp,1/8/2019,Gironniera nervosa,8.180144404
Q213,12,non-swamp,1/8/2019,Aporosa frutescens,4.603846154
Q213,12,non-swamp,1/8/2019,Smilax setosa,20.10172275
Q213,12,non-swamp,1/8/2019,Prunus polystachya,10.7687767
Q213,12,non-swamp,1/8/2019,Litsea firma,0.23
Q405,12,non-swamp,1/8/2019,Uncaria cordata,1.05
Q405,12,non-swamp,1/8/2019,Xanthophyllum flavescens,1.78
Q405,12,non-swamp,1/8/2019,Elaeocarpus stipularis,4.102365591
Q405,12,non-swamp,1/8/2019,Timonius wallichianus,3.046097561
Q405,12,non-swamp,1/8/2019,Rhodamnia cinerea,1.436507937
Q405,12,non-swamp,1/8/2019,Archidendron clypearia,2.187027027
Q405,12,non-swamp,1/8/2019,Litsea firma,0.448
Q405,12,non-swamp,1/8/2019,Unidentified species,5.874893617
Q405,12,non-swamp,1/8/2019,Unidentified species,3.744559585
Q405,12,non-swamp,1/8/2019,Gironniera nervosa,0.23
Q405,12,non-swamp,1/8/2019,Grewia laevigata,0.32
Q405,12,non-swamp,1/8/2019,Bhesa paniculata,13.9837587
Q405,12,non-swamp,1/8/2019,Prunus polystachya,20.71899648
Q405,12,non-swamp,1/8/2019,Lindera lucida,10.40637532
Q405,12,non-swamp,1/8/2019,Bauhinia semibifida,57.83027586
Q9,12,swamp,1/11/2019,Lophopetalum multinervium,24.1728425
Q9,12,swamp,1/11/2019,Gluta wallichii,19.05292517
Q9,12,swamp,1/11/2019,Artocarpus kemando,3.589894737
Q9,12,swamp,1/11/2019,Pometia pinnata,0.22
Q9,12,swamp,1/11/2019,Elaeocarpus mastersii,0.19
Q9,12,swamp,1/11/2019,Shorea sp.,3.41793722
Q9,12,swamp,1/11/2019,Unidentified species,6.128674033
Q9,12,swamp,1/11/2019,Bauhinia semibifida,0.55
Q9,12,swamp,1/11/2019,Dalbergia pseudo-sissoo,18.61464481
Q9,12,swamp,1/11/2019,Campnosperma squamatum,25.47210738
Q9,12,swamp,1/11/2019,Smilax setosa,5.09
Q9,12,swamp,1/11/2019,Madhuca sp.,1.6
Q3,12,swamp,01/16/19,Xanthophyllum flavescens,2.82745098
Q3,12,swamp,01/16/19,Maasia glauca,8.187169811
Q3,12,swamp,01/16/19,Myristica cinnamomea,3.781308411
Q3,12,swamp,01/16/19,Lophopetalum multinervium,3.68
Q3,12,swamp,01/16/19,Unidentified species,4.131428571
Q3,12,swamp,01/16/19,Bauhinia semibifida,0.26
Q3,12,swamp,01/16/19,Pometia pinnata,0.25
Q3,12,swamp,01/16/19,Dalbergia pseudo-sissoo,0.84
Q3,12,swamp,01/16/19,Unidentified species,0.21
Q3,12,swamp,01/16/19,Unidentified species,21.30053286
Q3,12,swamp,01/16/19,Unidentified species,5.783245033
Q3,12,swamp,01/16/19,Gluta wallichii,1.22
Q3,12,swamp,01/16/19,Madhuca sp.,19.71589124
Q3,12,swamp,01/16/19,Bhesa paniculata,3.4
Q3,12,swamp,01/16/19,Sterculia cordata,7.606319703
Q1,12,non-swamp,01/16/19,Gironniera nervosa,6.403870968
Q1,12,non-swamp,01/16/19,Unidentified species,7.134545455
Q1,12,non-swamp,01/16/19,Bauhinia semibifida,2.777307692
Q1,12,non-swamp,01/16/19,Unidentified species,4.155656109
Q1,12,non-swamp,01/16/19,Leuconotis griffithii,7.020051948
Q1,12,non-swamp,01/16/19,Aporosa frutescens,1.2403125
Q1,12,non-swamp,01/16/19,Bhesa paniculata,14.86782875
Q1,12,non-swamp,01/16/19,Canarium pilosum,10.72735632
Q1,12,non-swamp,01/16/19,Timonius wallichianus,2.571041667
Q1,12,non-swamp,01/16/19,Xanthophyllum flavescens,3.884242424
Q1,12,non-swamp,01/16/19,Unidentified species,13.80857143
Q1,12,non-swamp,01/16/19,Grewia laevigata,7.716666667
Q1,12,non-swamp,01/16/19,Uncaria cordata,0.57
Q1,12,non-swamp,01/16/19,Prunus polystachya,7.47
Q10,12,swamp,01/16/19,Bauhinia semibifida,39.97965879
Q10,12,swamp,01/16/19,Bhesa paniculata,1.04
Q10,12,swamp,01/16/19,Xanthophyllum flavescens,1.34
Q10,12,swamp,01/16/19,Gironniera nervosa,0.15
Q10,12,swamp,01/16/19,Unidentified species,4.62
Q10,12,swamp,01/16/19,Grewia laevigata,3.672907489
Q10,12,swamp,01/16/19,Alstonia pneumatophora,24.34072022
Q10,12,swamp,01/16/19,Dalbergia pseudo-sissoo,7.270769231
Q10,12,swamp,01/16/19,Elaeocarpus mastersii,3.113793103
Q10,12,swamp,01/16/19,Fissistigma latifolium var. ovoideum,4.57019678
Q10,12,swamp,01/16/19,Uncaria cordata,8.323204225
Q10,12,swamp,01/16/19,Myristica cinnamomea,12.65135246
Q10,12,swamp,01/16/19,Campnosperma squamatum,59.13339901
Q10,12,swamp,01/16/19,Unidentified species,12.01277778
Q10,12,swamp,01/16/19,Unidentified species,8.44919685
Q6,13,swamp,1/10/2019,Artocarpus kemando,73.58197183
Q6,13,swamp,1/10/2019,Pometia pinnata,19.5989011
Q6,13,swamp,1/10/2019,Campnosperma squamatum,21.23031915
Q6,13,swamp,1/10/2019,Madhuca sp.,57.09793269
Q6,13,swamp,1/10/2019,Diospyros maingayi,17.92014925
Q6,13,swamp,1/10/2019,Bauhinia semibifida,0.56
Q6,13,swamp,1/10/2019,Dalbergia pseudo-sissoo,0.89
Q6,13,swamp,1/10/2019,Willughbeia coriacea,0.44
Q6,13,swamp,1/10/2019,Shorea sp.,0.16
Q6,13,swamp,1/10/2019,Gluta wallichii,2.04
Q6,13,swamp,1/10/2019,Lophopetalum multinervium,1.85
Q6,13,swamp,1/10/2019,Sterculia cordata,0.34
Q107,13,non-swamp,1/10/2019,Buchanania sessifolia,354.7598507
Q107,13,non-swamp,1/10/2019,Grewia laevigata,7.826086957
Q107,13,non-swamp,1/10/2019,Unidentified species,6.698251366
Q107,13,non-swamp,1/10/2019,Bauhinia semibifida,1.386666667
Q107,13,non-swamp,1/10/2019,Aporosa prainiana,4.325974843
Q107,13,non-swamp,1/10/2019,Unidentified species,2.167204969
Q107,13,non-swamp,1/10/2019,Strychnos sp.,5.398285714
Q107,13,non-swamp,1/10/2019,Fissistigma latifolium var. ovoideum,9.234074074
Q107,13,non-swamp,1/10/2019,Nothaphoebe umbelliflora,7.438830409
Q107,13,non-swamp,1/10/2019,Willughbeia coriacea,4.917321429
Q107,13,non-swamp,1/10/2019,Gironniera nervosa,10.816
Q107,13,non-swamp,1/10/2019,Adenanthera malayana,18.75151515
Q107,13,non-swamp,1/10/2019,Unidentified species,10.13333333
Q4,13,swamp,01/15/19,Bauhinia semibifida,1.308965517
Q4,13,swamp,01/15/19,Unidentified species,0.59
Q4,13,swamp,01/15/19,Unidentified species,0.53
Q4,13,swamp,01/15/19,Lophopetalum multinervium,2.71
Q4,13,swamp,01/15/19,Unidentified species,0.83
Q4,13,swamp,01/15/19,Unidentified species,0.5
Q4,13,swamp,01/15/19,Myristica cinnamomea,3.876237624
Q4,13,swamp,01/15/19,Gluta wallichii,0.46
Q4,13,swamp,01/15/19,Xanthophyllum flavescens,1.788387097
Q4,13,swamp,01/15/19,Sterculia cordata,0.41
Q4,13,swamp,01/15/19,Dalbergia pseudo-sissoo,2.922162162
Q4,13,swamp,01/15/19,Unidentified species,14.93101449
Q4,13,swamp,01/15/19,Madhuca sp.,23.75180778
Q4,13,swamp,01/15/19,Aporosa falcifera,10.33570093
Q213,13,non-swamp,01/22/19,Timonius wallichianus,2.401649485
Q213,13,non-swamp,01/22/19,Rhodamnia cinerea,6.34375
Q213,13,non-swamp,01/22/19,Iodes velutina,3.74
Q213,13,non-swamp,01/22/19,Prunus polystachya,46.75770455
Q213,13,non-swamp,01/22/19,Calophyllum tetrapterum var. tetrapterum,8.538461538
Q213,13,non-swamp,01/22/19,Gironniera nervosa,4.957108434
Q213,13,non-swamp,01/22/19,Dysoxylum cauliflorum,20.48959391
Q213,13,non-swamp,01/22/19,Aporosa frutescens,1.69
Q213,13,non-swamp,01/22/19,Smilax setosa,12.13956743
Q213,13,non-swamp,01/22/19,Unidentified species,20.04329749
Q213,13,non-swamp,01/22/19,Derris amoena,5.711176471
Q213,13,non-swamp,01/22/19,Unidentified species,7.818390805
Q213,13,non-swamp,01/22/19,Archidendron clypearia,2.024285714
Q405,13,non-swamp,01/22/19,Bauhinia semibifida,35.35538462
Q405,13,non-swamp,01/22/19,Xanthophyllum flavescens,0.79
Q405,13,non-swamp,01/22/19,Timonius wallichianus,1.96625
Q405,13,non-swamp,01/22/19,Uncaria cordata,5.6
Q405,13,non-swamp,01/22/19,Grewia laevigata,0.72
Q405,13,non-swamp,01/22/19,Gironniera nervosa,0.67
Q405,13,non-swamp,01/22/19,Litsea firma,2.787407407
Q405,13,non-swamp,01/22/19,Elaeocarpus stipularis,4.397666667
Q405,13,non-swamp,01/22/19,Archidendron clypearia,2.2021875
Q405,13,non-swamp,01/22/19,Prunus polystachya,13.68066242
Q405,13,non-swamp,01/22/19,Bhesa paniculata,5.38045977
Q405,13,non-swamp,01/22/19,Pternandra echinata,0.353055556
Q405,13,non-swamp,01/22/19,Lindera lucida,29.48772973
Q405,13,non-swamp,01/22/19,Rhodamnia cinerea,0.90125
Q405,13,non-swamp,01/22/19,Unidentified species,0.32
Q408,13,non-swamp,01/22/19,Lithocarpus ewyckii,26.57938776
Q408,13,non-swamp,01/22/19,Prunus polystachya,12.54181172
Q408,13,non-swamp,01/22/19,Gironniera nervosa,27.12804233
Q408,13,non-swamp,01/22/19,Unidentified species,7.2819
Q408,13,non-swamp,01/22/19,Unidentified species,2.657142857
Q408,13,non-swamp,01/22/19,Leuconotis griffithii,15.84102389
Q408,13,non-swamp,01/22/19,Unidentified species,1.054158416
Q408,13,non-swamp,01/22/19,Rhodamnia cinerea,9.10804878
Q408,13,non-swamp,01/22/19,Timonius wallichianus,3.6285
Q408,13,non-swamp,01/22/19,Fissistigma latifolium var. ovoideum,3.280736434
Q408,13,non-swamp,01/22/19,Derris amoena,8.645714286
Q9,13,swamp,01/24/19,Campnosperma squamatum,29.69327391
Q9,13,swamp,01/24/19,Lophopetalum multinervium,32.64294118
Q9,13,swamp,01/24/19,Dalbergia pseudo-sissoo,13.97061224
Q9,13,swamp,01/24/19,Bauhinia semibifida,0.02
Q9,13,swamp,01/24/19,Unidentified species,0.67
Q9,13,swamp,01/24/19,Artocarpus kemando,2.563699422
Q9,13,swamp,01/24/19,Unidentified species,5.836329114
Q9,13,swamp,01/24/19,Shorea sp.,4.682392027
Q9,13,swamp,01/24/19,Gluta wallichii,17.47951807
Q6,14,swamp,01/24/19,Uncaria cordata,5.87
Q6,14,swamp,01/24/19,Lophopetalum multinervium,4.81
Q6,14,swamp,01/24/19,Dalbergia pseudo-sissoo,0.62
Q6,14,swamp,01/24/19,Shorea sp.,0.2
Q6,14,swamp,01/24/19,Willughbeia coriacea,0.24
Q6,14,swamp,01/24/19,Buchanania sessifolia,0.47
Q6,14,swamp,01/24/19,Artocarpus kemando,28.41786667
Q6,14,swamp,01/24/19,Vatica pauciflora ,6.558458244
Q6,14,swamp,01/24/19,Pometia pinnata,7.937837838
Q6,14,swamp,01/24/19,Diospyros maingayi,29.78520325
Q6,14,swamp,01/24/19,Madhuca sp.,23.70863469
Q6,14,swamp,01/24/19,Campnosperma squamatum,14.43958716
Q107,14,non-swamp,01/24/19,Adenanthera malayana,45.2316129
Q107,14,non-swamp,01/24/19,Xanthophyllum flavescens,0.22
Q107,14,non-swamp,01/24/19,Fissistigma latifolium var. ovoideum,5.08244898
Q107,14,non-swamp,01/24/19,Aporosa prainiana,6.98030303
Q107,14,non-swamp,01/24/19,Buchanania sessifolia,5.596610169
Q107,14,non-swamp,01/24/19,Bauhinia semibifida,0.318157895
Q107,14,non-swamp,01/24/19,Unidentified species,9.1632
Q107,14,non-swamp,01/24/19,Grewia laevigata,2.657597765
Q107,14,non-swamp,01/24/19,Unidentified species,10.38385321
Q107,14,non-swamp,01/24/19,Strychnos sp.,5.22
Q107,14,non-swamp,01/24/19,Gironniera nervosa,10.97988806
Q107,14,non-swamp,01/24/19,Willughbeia coriacea,2
Q107,14,non-swamp,01/24/19,Unidentified species,6.096593886
Q4,14,swamp,01/29/19,Xanthophyllum flavescens,2.520376569
Q4,14,swamp,01/29/19,Lophopetalum multinervium,1.45
Q4,14,swamp,01/29/19,Gluta wallichii,0.8
Q4,14,swamp,01/29/19,Pometia pinnata,0.364705882
Q4,14,swamp,01/29/19,Bauhinia semibifida,1.912808989
Q4,14,swamp,01/29/19,Unidentified species,13.44
Q4,14,swamp,01/29/19,Vatica pauciflora ,4.005059952
Q4,14,swamp,01/29/19,Unidentified species,2.285781991
Q4,14,swamp,01/29/19,Dalbergia pseudo-sissoo,3.579464286
Q4,14,swamp,01/29/19,Unidentified species,0.97
Q4,14,swamp,01/29/19,Myristica cinnamomea,5.151879699
Q4,14,swamp,01/29/19,Unidentified species,5.01
Q4,14,swamp,01/29/19,Madhuca sp.,3.72979798
Q4,14,swamp,01/29/19,Aporosa falcifera,2.619909502
Q3,13,swamp,01/29/19,Maasia glauca,5.460677966
Q3,13,swamp,01/29/19,Vatica pauciflora ,0.48
Q3,13,swamp,01/29/19,Sterculia cordata,2.02
Q3,13,swamp,01/29/19,Myristica cinnamomea,3.4
Q3,13,swamp,01/29/19,Xanthophyllum flavescens,2.188275862
Q3,13,swamp,01/29/19,Dalbergia pseudo-sissoo,0.28
Q3,13,swamp,01/29/19,Pometia pinnata,0.23
Q3,13,swamp,01/29/19,Lophopetalum multinervium,2.85
Q3,13,swamp,01/29/19,Gluta wallichii,2.36
Q3,13,swamp,01/29/19,Madhuca sp.,10.5453913
Q3,13,swamp,01/29/19,Unidentified species,6.315107914
Q3,13,swamp,01/29/19,Unidentified species,3.097887324
Q3,13,swamp,01/29/19,Unidentified species,6.656774194
Q3,13,swamp,01/29/19,Unidentified species,10.15562701
Q10,13,swamp,01/29/19,Bauhinia semibifida,21.00942966
Q10,13,swamp,01/29/19,Campnosperma squamatum,48.90050382
Q10,13,swamp,01/29/19,Dalbergia pseudo-sissoo,10.72465116
Q10,13,swamp,01/29/19,Aporosa frutescens,0.15
Q10,13,swamp,01/29/19,Grewia laevigata,1.855555556
Q10,13,swamp,01/29/19,Elaeocarpus mastersii,2.004273504
Q10,13,swamp,01/29/19,Fissistigma latifolium var. ovoideum,4.12
Q10,13,swamp,01/29/19,Uncaria cordata,7.58781457
Q10,13,swamp,01/29/19,Alstonia pneumatophora,12.57142857
Q10,13,swamp,01/29/19,Derris amoena,10.58628571
Q10,13,swamp,01/29/19,Gynotroches axillaris,1.653960396
Q1,13,non-swamp,01/29/19,Iodes velutina,5.00152
Q1,13,non-swamp,01/29/19,Bauhinia semibifida,1.304285714
Q1,13,non-swamp,01/29/19,Pternandra echinata,2.691325301
Q1,13,non-swamp,01/29/19,Timonius wallichianus,2.946325301
Q1,13,non-swamp,01/29/19,Leuconotis griffithii,2.7
Q1,13,non-swamp,01/29/19,Archidendron clypearia,0.18
Q1,13,non-swamp,01/29/19,Canarium pilosum,6.97
Q1,13,non-swamp,01/29/19,Unidentified species,7.708571429
Q1,13,non-swamp,01/29/19,Grewia laevigata,9.285968992
Q1,13,non-swamp,01/29/19,Aporosa frutescens,0.675
Q1,13,non-swamp,01/29/19,Unidentified species,6.291652174
Q1,13,non-swamp,01/29/19,Xanthophyllum flavescens,1.928053691
Q1,13,non-swamp,01/29/19,Bhesa paniculata,15.36031963
Q1,13,non-swamp,01/29/19,Gironniera nervosa,8.537709251
Q1,13,non-swamp,01/29/19,Prunus polystachya,5.120067682
Q408,14,non-swamp,2/7/2019,Lithocarpus ewyckii,22.99368421
Q408,14,non-swamp,2/7/2019,Fissistigma latifolium var. ovoideum,3.706902655
Q408,14,non-swamp,2/7/2019,Unidentified species,1.81826087
Q408,14,non-swamp,2/7/2019,Rhodamnia cinerea,9.322551724
Q408,14,non-swamp,2/7/2019,Gironniera nervosa,20.41395349
Q408,14,non-swamp,2/7/2019,Prunus polystachya,6.388369565
Q408,14,non-swamp,2/7/2019,Timonius wallichianus,4.196783626
Q408,14,non-swamp,2/7/2019,Derris amoena,8.28462069
Q408,14,non-swamp,2/7/2019,Leuconotis griffithii,9.855026455
Q213,14,non-swamp,2/7/2019,Timonius wallichianus,1.520650407
Q213,14,non-swamp,2/7/2019,Litsea firma,0.16
Q213,14,non-swamp,2/7/2019,Grewia laevigata,0.01
Q213,14,non-swamp,2/7/2019,Calophyllum tetrapterum var. tetrapterum,12.3
Q213,14,non-swamp,2/7/2019,Gironniera nervosa,5.552105263
Q213,14,non-swamp,2/7/2019,Rhodamnia cinerea,11.122
Q213,14,non-swamp,2/7/2019,Aporosa frutescens,1.855
Q213,14,non-swamp,2/7/2019,Iodes ovalis,4.180645161
Q213,14,non-swamp,2/7/2019,Unidentified species,9.434526316
Q213,14,non-swamp,2/7/2019,Pentace triptera,7.151166667
Q213,14,non-swamp,2/7/2019,Dysoxylum cauliflorum,13.93307692
Q213,14,non-swamp,2/7/2019,Smilax setosa,10.61157895
Q213,14,non-swamp,2/7/2019,Prunus polystachya,28.02386566
Q213,14,non-swamp,2/7/2019,Archidendron clypearia,17.205
Q405,14,non-swamp,2/7/2019,Bauhinia semibifida,43.30714286
Q405,14,non-swamp,2/7/2019,Prunus polystachya,8.625835866
Q405,14,non-swamp,2/7/2019,Litsea firma,1.008219178
Q405,14,non-swamp,2/7/2019,Grewia laevigata,2.218333333
Q405,14,non-swamp,2/7/2019,Unidentified species,4.074074074
Q405,14,non-swamp,2/7/2019,Timonius wallichianus,3.050243902
Q405,14,non-swamp,2/7/2019,Gironniera nervosa,3.72
Q405,14,non-swamp,2/7/2019,Elaeocarpus stipularis,9.772020202
Q405,14,non-swamp,2/7/2019,Pternandra echinata,0.648648649
Q405,14,non-swamp,2/7/2019,Bhesa paniculata,1.74
Q405,14,non-swamp,2/7/2019,Archidendron clypearia,2.905833333
Q405,14,non-swamp,2/7/2019,Uncaria cordata,1.47
Q405,14,non-swamp,2/7/2019,Rhodamnia cinerea,1.309859155
Q405,14,non-swamp,2/7/2019,Lindera lucida,8.732751092
Q9,14,swamp,2/7/2019,Uncaria cordata,1.4
Q9,14,swamp,2/7/2019,Lophopetalum multinervium,32.81669565
Q9,14,swamp,2/7/2019,Artocarpus kemando,1.601428571
Q9,14,swamp,2/7/2019,Gynotroches axillaris,1.23
Q9,14,swamp,2/7/2019,Campnosperma squamatum,19.03266055
Q9,14,swamp,2/7/2019,Gluta wallichii,9.104435484
Q9,14,swamp,2/7/2019,Pometia pinnata,0.22
Q9,14,swamp,2/7/2019,Shorea sp.,3.823096234
Q9,14,swamp,2/7/2019,Unidentified species,5.597756098
Q9,14,swamp,2/7/2019,Dalbergia pseudo-sissoo,14.30428571
Q9,14,swamp,2/7/2019,Unidentified species,3.497260274
Q9,14,swamp,2/7/2019,Unidentified species,0.39
Q9,14,swamp,2/7/2019,Madhuca sp.,1.25
Q107,15,non-swamp,2/7/2019,Willughbeia coriacea,1.28
Q107,15,non-swamp,2/7/2019,Bauhinia semibifida,0.507586207
Q107,15,non-swamp,2/7/2019,Nothaphoebe umbelliflora,3.56587156
Q107,15,non-swamp,2/7/2019,Unidentified species,9.373170732
Q107,15,non-swamp,2/7/2019,Gironniera nervosa,9.766275862
Q107,15,non-swamp,2/7/2019,Grewia laevigata,4.284264706
Q107,15,non-swamp,2/7/2019,Strychnos sp.,7.905
Q107,15,non-swamp,2/7/2019,Fissistigma latifolium var. ovoideum,5.574210526
Q107,15,non-swamp,2/7/2019,Adenanthera malayana,40.7222
Q107,15,non-swamp,2/7/2019,Prunus polystachya,0.83
Q107,15,non-swamp,2/7/2019,Buchanania sessifolia,9.168484848
Q107,15,non-swamp,2/7/2019,Aporosa prainiana,9.079508197
Q107,15,non-swamp,2/7/2019,Iodes ovalis,0.3
Q107,15,non-swamp,2/7/2019,Unidentified species,8.105027933
Q107,15,non-swamp,2/7/2019,Unidentified species,19.49254054
Q6,15,swamp,2/7/2019,Dalbergia pseudo-sissoo,0.26
Q6,15,swamp,2/7/2019,Pometia pinnata,3.705339806
Q6,15,swamp,2/7/2019,Sterculia cordata,1.37
Q6,15,swamp,2/7/2019,Artocarpus kemando,18.25391304
Q6,15,swamp,2/7/2019,Diospyros maingayi,23.4888491
Q6,15,swamp,2/7/2019,Bauhinia semibifida,0.25
Q6,15,swamp,2/7/2019,Unidentified species,2.147460317
Q6,15,swamp,2/7/2019,Lophopetalum multinervium,1.62
Q6,15,swamp,2/7/2019,Shorea sp.,0.31
Q6,15,swamp,2/7/2019,Willughbeia coriacea,0.23
Q6,15,swamp,2/7/2019,Madhuca sp.,32.38574822
Q6,15,swamp,2/7/2019,Campnosperma squamatum,10.08603774
Q6,15,swamp,2/7/2019,Unidentified species,23.62858044
Q3,14,swamp,2/12/2019,Xanthophyllum flavescens,1.665359477
Q3,14,swamp,2/12/2019,Dalbergia pseudo-sissoo,0.99
Q3,14,swamp,2/12/2019,Lophopetalum multinervium,9.607370095
Q3,14,swamp,2/12/2019,Madhuca sp.,11.5291623
Q3,14,swamp,2/12/2019,Unidentified species,7.032631579
Q3,14,swamp,2/12/2019,Unidentified species,5.796276596
Q3,14,swamp,2/12/2019,Maasia glauca,6.213247423
Q3,14,swamp,2/12/2019,Myristica cinnamomea,4.609006623
Q3,14,swamp,2/12/2019,Sterculia cordata,2.55
Q3,14,swamp,2/12/2019,Unidentified species,13.54946565
Q4,15,swamp,2/12/2019,Myristica cinnamomea,7.721019108
Q4,15,swamp,2/12/2019,Bauhinia semibifida,1.3616
Q4,15,swamp,2/12/2019,Madhuca sp.,6.384882353
Q4,15,swamp,2/12/2019,Unidentified species,4.61844898
Q4,15,swamp,2/12/2019,Aporosa falcifera,2.063160377
Q4,15,swamp,2/12/2019,Sterculia cordata,2.35
Q4,15,swamp,2/12/2019,Lophopetalum multinervium,3.454690265
Q4,15,swamp,2/12/2019,Xanthophyllum flavescens,1.88
Q4,15,swamp,2/12/2019,Unidentified species,16.27283333
Q4,15,swamp,2/12/2019,Dalbergia pseudo-sissoo,6.213876404
Q1,14,non-swamp,2/12/2019,Canarium pilosum,1.732093023
Q1,14,non-swamp,2/12/2019,Timonius wallichianus,2.695901639
Q1,14,non-swamp,2/12/2019,Aporosa frutescens,1.989
Q1,14,non-swamp,2/12/2019,Bauhinia semibifida,0.6952
Q1,14,non-swamp,2/12/2019,Leuconotis griffithii,1.75
Q1,14,non-swamp,2/12/2019,Unidentified species,2.1296875
Q1,14,non-swamp,2/12/2019,Pternandra echinata,2.521698113
Q1,14,non-swamp,2/12/2019,Prunus polystachya,8.353089533
Q1,14,non-swamp,2/12/2019,Iodes velutina,6.607586207
Q1,14,non-swamp,2/12/2019,Unidentified species,20.89445714
